game_date,game_id,game_status_text,home_team_id_x,away_team_id,season,team_id_home,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,team_id_away,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_team_season_wins,home_win_x,home_team_abbr,away_team_abbr,home_team_id_y,home_opp_team_id,home_is_home,home_pts_for,home_pts_against,home_win_y,home_team_pts,home_team_reb,home_team_ast,home_team_turnovers,home_team_fgm,home_team_fga,home_team_fg3m,home_team_fg3a,home_team_ftm,home_team_fta,home_team_fg_pct,home_team_fg3_pct,home_team_ft_pct,home_team_efg_pct,home_opp_pts,home_opp_reb,home_opp_ast,home_opp_turnovers,home_opp_fgm,home_opp_fga,home_opp_fg3m,home_opp_fg3a,home_opp_ftm,home_opp_fta,home_opp_fg_pct,home_opp_fg3_pct,home_opp_ft_pct,home_opp_efg_pct,home_rest_days,home_team_name,home_pregame_standingsdate,home_team_pts_prev,home_team_reb_prev,home_team_ast_prev,home_team_turnovers_prev,home_team_fga_prev,home_team_fgm_prev,home_team_fg3a_prev,home_team_fg3m_prev,home_team_fta_prev,home_team_ftm_prev,home_team_fg_pct_prev,home_team_fg3_pct_prev,home_team_ft_pct_prev,home_team_efg_pct_prev,home_team_pts_prev_r3,home_team_reb_prev_r3,home_team_ast_prev_r3,home_team_turnovers_prev_r3,home_team_fga_prev_r3,home_team_fgm_prev_r3,home_team_fg3a_prev_r3,home_team_fg3m_prev_r3,home_team_fta_prev_r3,home_team_ftm_prev_r3,home_team_fg_pct_prev_r3,home_team_fg3_pct_prev_r3,home_team_ft_pct_prev_r3,home_team_efg_pct_prev_r3,home_team_pts_prev_r5,home_team_reb_prev_r5,home_team_ast_prev_r5,home_team_turnovers_prev_r5,home_team_fga_prev_r5,home_team_fgm_prev_r5,home_team_fg3a_prev_r5,home_team_fg3m_prev_r5,home_team_fta_prev_r5,home_team_ftm_prev_r5,home_team_fg_pct_prev_r5,home_team_fg3_pct_prev_r5,home_team_ft_pct_prev_r5,home_team_efg_pct_prev_r5,home_team_pts_prev_r10,home_team_reb_prev_r10,home_team_ast_prev_r10,home_team_turnovers_prev_r10,home_team_fga_prev_r10,home_team_fgm_prev_r10,home_team_fg3a_prev_r10,home_team_fg3m_prev_r10,home_team_fta_prev_r10,home_team_ftm_prev_r10,home_team_fg_pct_prev_r10,home_team_fg3_pct_prev_r10,home_team_ft_pct_prev_r10,home_team_efg_pct_prev_r10,away_opp_team_id,away_is_home,away_pts_for,away_pts_against,away_win,away_team_pts,away_team_reb,away_team_ast,away_team_turnovers,away_team_fgm,away_team_fga,away_team_fg3m,away_team_fg3a,away_team_ftm,away_team_fta,away_team_fg_pct,away_team_fg3_pct,away_team_ft_pct,away_team_efg_pct,away_opp_pts,away_opp_reb,away_opp_ast,away_opp_turnovers,away_opp_fgm,away_opp_fga,away_opp_fg3m,away_opp_fg3a,away_opp_ftm,away_opp_fta,away_opp_fg_pct,away_opp_fg3_pct,away_opp_ft_pct,away_opp_efg_pct,away_rest_days,away_team_name,away_pregame_standingsdate,away_team_pts_prev,away_team_reb_prev,away_team_ast_prev,away_team_turnovers_prev,away_team_fga_prev,away_team_fgm_prev,away_team_fg3a_prev,away_team_fg3m_prev,away_team_fta_prev,away_team_ftm_prev,away_team_fg_pct_prev,away_team_fg3_pct_prev,away_team_ft_pct_prev,away_team_efg_pct_prev,away_team_pts_prev_r3,away_team_reb_prev_r3,away_team_ast_prev_r3,away_team_turnovers_prev_r3,away_team_fga_prev_r3,away_team_fgm_prev_r3,away_team_fg3a_prev_r3,away_team_fg3m_prev_r3,away_team_fta_prev_r3,away_team_ftm_prev_r3,away_team_fg_pct_prev_r3,away_team_fg3_pct_prev_r3,away_team_ft_pct_prev_r3,away_team_efg_pct_prev_r3,away_team_pts_prev_r5,away_team_reb_prev_r5,away_team_ast_prev_r5,away_team_turnovers_prev_r5,away_team_fga_prev_r5,away_team_fgm_prev_r5,away_team_fg3a_prev_r5,away_team_fg3m_prev_r5,away_team_fta_prev_r5,away_team_ftm_prev_r5,away_team_fg_pct_prev_r5,away_team_fg3_pct_prev_r5,away_team_ft_pct_prev_r5,away_team_efg_pct_prev_r5,away_team_pts_prev_r10,away_team_reb_prev_r10,away_team_ast_prev_r10,away_team_turnovers_prev_r10,away_team_fga_prev_r10,away_team_fgm_prev_r10,away_team_fg3a_prev_r10,away_team_fg3m_prev_r10,away_team_fta_prev_r10,away_team_ftm_prev_r10,away_team_fg_pct_prev_r10,away_team_fg3_pct_prev_r10,away_team_ft_pct_prev_r10,away_team_efg_pct_prev_r10,y_home_win
2022-03-15,22101030,Final,1610612753,1610612751,2021,1610612753,108,0.379,0.778,0.366,25,37,1610612751,150,0.602,0.824,0.593,35,48,0,0,ORL,BKN,1610612753,1610612751,TRUE,108,150,0,108,37,25,12,36,95,15,41,21,27,0.378947368,0.365853659,0.777777778,0.457894737,150,48,35,12,53,88,16,27,28,34,0.602272727,0.592592593,0.823529412,0.693181818,2,Orlando,2022-03-15 00:00:00,114,50,28,11,91,41,43,18,20,14,0.450549451,0.418604651,0.7,0.549450549,113.3333333,48,28,13.66666667,84.33333333,39,40,16,23.66666667,19.33333333,0.463116647,0.398994343,0.808717949,0.557793186,107,47.6,25.2,12.8,86.2,37.8,38.8,13.2,22.4,18.2,0.440003456,0.338151185,0.798730769,0.517208773,109.9,48.3,24.4,13.1,90,39.8,37.7,12.5,21.7,17.8,0.443591842,0.330306183,0.820045968,0.513852592,1610612753,FALSE,150,108,1,150,48,35,12,53,88,16,27,28,34,0.602272727,0.592592593,0.823529412,0.693181818,108,37,25,12,36,95,15,41,21,27,0.378947368,0.365853659,0.777777778,0.457894737,2,Brooklyn,2022-03-15 00:00:00,110,39,30,13,89,44,29,6,22,16,0.494382022,0.206896552,0.727272727,0.528089888,123.6666667,40.66666667,30.66666667,13.33333333,87.33333333,47,34.66666667,14,22.66666667,15.66666667,0.538599064,0.390394089,0.671768394,0.619387418,119.6,39.4,28,13.6,86.8,45,32.4,13.2,22,16.4,0.518258938,0.400544697,0.737606491,0.594672927,113.8,39.9,25.2,13.4,87.9,41.9,32.3,12.2,23.8,17.8,0.477266449,0.373773393,0.743245032,0.547056359,0
2022-03-15,22101031,Final,1610612748,1610612765,2021,1610612748,105,0.403,0.897,0.364,20,44,1610612765,98,0.463,0.636,0.294,23,39,1,1,MIA,DET,1610612748,1610612765,TRUE,105,98,1,105,44,20,11,29,72,12,33,35,39,0.402777778,0.363636364,0.897435897,0.486111111,98,39,23,12,37,80,10,34,14,22,0.4625,0.294117647,0.636363636,0.525,3,Miami,2022-03-15 00:00:00,104,53,23,18,88,35,45,15,25,19,0.397727273,0.333333333,0.76,0.482954545,103.6666667,44.33333333,26,13.66666667,87.33333333,37,37.66666667,12,21.66666667,17.66666667,0.424066244,0.316883117,0.806039886,0.492732558,106.6,44.2,24.8,13.8,85,39,34.4,12.6,19.6,16,0.459354276,0.373309594,0.809187841,0.533994236,112.5,41.9,25.4,12.5,84.6,40.5,33.7,12.9,23.7,18.6,0.479983189,0.383657223,0.792331534,0.555884246,1610612748,FALSE,98,105,0,98,39,23,12,37,80,10,34,14,22,0.4625,0.294117647,0.636363636,0.525,105,44,20,11,29,72,12,33,35,39,0.402777778,0.363636364,0.897435897,0.486111111,2,Detroit,2022-03-15 00:00:00,102,44,23,10,80,36,29,12,20,18,0.45,0.413793103,0.9,0.525,104.3333333,39.33333333,23,13.33333333,81.66666667,37.66666667,31.33333333,11,20.33333333,18,0.461293956,0.35424982,0.874346405,0.528732001,107.4,43.4,24.8,13,86.4,39.6,31.4,12,20.4,16.2,0.458611194,0.385277165,0.788375959,0.527934694,109.5,44.6,24.3,12.4,88.9,40.3,32.2,11.1,22.1,17.8,0.453301276,0.345276809,0.799668248,0.515737063,1
2022-03-15,22101032,Final,1610612740,1610612756,2021,1610612740,115,0.5,0.708,0.353,29,45,1610612756,131,0.544,1,0.529,35,34,0,0,NOP,PHX,1610612740,1610612756,TRUE,115,131,0,115,45,29,17,43,86,12,34,17,24,0.5,0.352941176,0.708333333,0.569767442,131,34,35,8,49,90,18,34,15,15,0.544444444,0.529411765,1,0.644444444,2,New Orleans,2022-03-15 00:00:00,130,45,30,10,93,48,32,10,34,24,0.516129032,0.3125,0.705882353,0.569892473,117.3333333,42,28,12.66666667,90.66666667,44,34,10.66666667,25.66666667,18.66666667,0.485663082,0.307640612,0.729368192,0.5451988,118.6,44,27.6,13.2,92.2,44.2,33.8,11.4,26.6,18.8,0.479629173,0.334138734,0.708885283,0.541711989,120,47.4,26.9,12.9,91.7,45.4,32.1,11.2,24.9,18,0.495217005,0.34933264,0.725401035,0.556363174,1610612740,FALSE,131,115,1,131,34,35,8,49,90,18,34,15,15,0.544444444,0.529411765,1,0.644444444,115,45,29,17,43,86,12,34,17,24,0.5,0.352941176,0.708333333,0.569767442,2,Phoenix,2022-03-15 00:00:00,140,51,36,9,102,58,33,12,14,12,0.568627451,0.363636364,0.857142857,0.62745098,121,48.66666667,29.66666667,13,96.33333333,49,35.33333333,11.33333333,13.66666667,11.66666667,0.507724302,0.322163072,0.87394958,0.566683997,117.4,45,29.2,12,94.8,46.4,34.8,12.2,15,12.4,0.488248419,0.353890694,0.835041685,0.552808435,116.2,42,28.5,12.1,89.3,43.6,34.6,13,19.4,16,0.487383694,0.380498102,0.829599482,0.560847054,0
2022-03-14,22101020,Final,1610612739,1610612746,2021,1610612739,120,0.477,0.719,0.5,28,49,1610612746,111,0.439,0.765,0.333,29,43,1,1,CLE,LAC,1610612739,1610612746,TRUE,120,111,1,120,49,28,11,41,86,15,30,23,32,0.476744186,0.5,0.71875,0.563953488,111,43,29,10,43,98,12,36,13,17,0.43877551,0.333333333,0.764705882,0.5,2,Cleveland,2022-03-14 00:00:00,91,40,19,14,86,36,24,5,17,14,0.418604651,0.208333333,0.823529412,0.447674419,107.6666667,40,23,13,86.33333333,39.33333333,27,7.333333333,24.33333333,21.66666667,0.453880875,0.269861111,0.881150928,0.496405882,109.2,43.8,24.6,13.6,85.2,40.2,29,8.6,24,20.2,0.471410304,0.294456349,0.834125339,0.522061606,107.7,42.5,24.5,14,82.7,38.8,31.4,10.4,24.5,19.7,0.469089723,0.325336884,0.803337179,0.532582017,1610612739,FALSE,111,120,0,111,43,29,10,43,98,12,36,13,17,0.43877551,0.333333333,0.764705882,0.5,120,49,28,11,41,86,15,30,23,32,0.476744186,0.5,0.71875,0.563953488,1,LA Clippers,2022-03-14 00:00:00,106,46,25,6,89,40,30,10,20,16,0.449438202,0.333333333,0.8,0.505617978,109,41,22.66666667,10,85.66666667,41,31.33333333,12.66666667,16.66666667,14.33333333,0.479081027,0.402777778,0.874509804,0.553205614,103.4,42.6,21.6,10.6,87.6,37.8,33.4,12.2,19,15.6,0.433416358,0.367911011,0.835377819,0.503294336,110.8,47,24.1,12.7,87.9,40.8,32,13,20,16.2,0.464285106,0.411097003,0.822938232,0.538084275,1
2022-03-14,22101021,Final,1610612737,1610612757,2021,1610612737,122,0.367,0.938,0.25,28,49,1610612757,113,0.5,0.714,0.417,25,56,1,1,ATL,POR,1610612737,1610612757,TRUE,122,113,1,122,49,28,4,40,109,12,48,30,32,0.366972477,0.25,0.9375,0.422018349,113,56,25,20,44,88,10,24,15,21,0.5,0.416666667,0.714285714,0.556818182,1,Atlanta,2022-03-14 00:00:00,131,36,27,11,84,46,38,17,24,22,0.547619048,0.447368421,0.916666667,0.648809524,119.3333333,42.33333333,27,10,86.66666667,44,35.66666667,12.33333333,21.66666667,19,0.508465608,0.342388229,0.876528442,0.580180263,117,42.8,25.4,9.4,88.8,42.4,36.2,12.2,24.2,20,0.478918429,0.335549896,0.826986584,0.548060893,117.8,42.1,23.8,9.3,88.1,42.6,34.4,12.5,25,20.1,0.485313028,0.36040796,0.805430521,0.556770449,1610612737,FALSE,113,122,0,113,56,25,20,44,88,10,24,15,21,0.5,0.416666667,0.714285714,0.556818182,122,49,28,4,40,109,12,48,30,32,0.366972477,0.25,0.9375,0.422018349,2,Portland,2022-03-14 00:00:00,127,43,21,11,93,48,30,11,22,20,0.516129032,0.366666667,0.909090909,0.575268817,97.66666667,40.33333333,17,12.33333333,88.33333333,33.33333333,31.33333333,9,27.33333333,22,0.373026721,0.288888889,0.821371611,0.42365014,100.8,39.4,19.4,14,85.6,34,32.6,10.8,27.4,22,0.394856757,0.328511602,0.811489633,0.458156902,104.8,42.2,21.7,14.3,86.6,36.3,34.9,11.5,26.3,20.7,0.41769335,0.326622218,0.791418417,0.484002868,1
2022-03-14,22101022,Final,1610612755,1610612743,2021,1610612755,110,0.429,0.813,0.364,25,48,1610612743,114,0.537,0.65,0.394,29,42,0,0,PHI,DEN,1610612755,1610612743,TRUE,110,114,0,110,48,25,13,36,84,12,33,26,32,0.428571429,0.363636364,0.8125,0.5,114,42,29,14,44,82,13,33,13,20,0.536585366,0.393939394,0.65,0.615853659,1,Philadelphia,2022-03-14 00:00:00,116,45,21,8,92,35,37,14,37,32,0.380434783,0.378378378,0.864864865,0.456521739,112.3333333,44.33333333,23,11.66666667,89.66666667,35.33333333,34.33333333,13.33333333,33.66666667,28.33333333,0.397036889,0.389089089,0.84188306,0.471298337,108.8,40.8,21,11,85.2,35,35.4,12.2,31.2,26.6,0.415848149,0.35244828,0.851597227,0.48760827,113.5,41.8,22.5,11.1,82.9,36.1,35.1,12.7,33.5,28.6,0.438611536,0.362761459,0.852417365,0.515638734,1610612755,FALSE,114,110,1,114,42,29,14,44,82,13,33,13,20,0.536585366,0.393939394,0.65,0.615853659,110,48,25,13,36,84,12,33,26,32,0.428571429,0.363636364,0.8125,0.5,2,Denver,2022-03-14 00:00:00,115,39,32,19,78,43,27,11,24,18,0.551282051,0.407407407,0.75,0.621794872,107.6666667,46.33333333,25.66666667,16.66666667,81.33333333,39.33333333,31,9,25,20,0.485251199,0.296785572,0.808662281,0.540937044,118.4,45.4,29.6,14.8,83,42.2,31.6,9.4,31.8,24.6,0.508720506,0.301177404,0.784800318,0.565531028,118.2,45.4,28.7,14.2,84.5,42,35.2,11.5,28.7,22.7,0.497471742,0.328568475,0.803010314,0.565555581,0
2022-03-14,22101023,Final,1610612760,1610612766,2021,1610612760,116,0.467,0.842,0.364,31,49,1610612766,134,0.538,0.762,0.571,33,37,0,0,OKC,CHA,1610612760,1610612766,TRUE,116,134,0,116,49,31,18,42,90,16,44,16,19,0.466666667,0.363636364,0.842105263,0.555555556,134,37,33,6,49,91,20,35,16,21,0.538461538,0.571428571,0.761904762,0.648351648,1,Oklahoma City,2022-03-14 00:00:00,118,44,25,11,97,41,41,13,28,23,0.422680412,0.317073171,0.821428571,0.489690722,111.6666667,40.66666667,25.66666667,13.66666667,89.33333333,39.66666667,41,14.33333333,24.33333333,18,0.445491172,0.350970325,0.734126984,0.526393897,107.8,41.6,23.2,14.2,89.2,39,39.6,12,22.6,17.8,0.438123823,0.302010767,0.79085213,0.505826227,110.7,44.2,23.8,13.6,91.8,41.4,35.6,11.5,21.5,16.4,0.45201265,0.326820078,0.771555151,0.515364049,1610612760,FALSE,134,116,1,134,37,33,6,49,91,20,35,16,21,0.538461538,0.571428571,0.761904762,0.648351648,116,49,31,18,42,90,16,44,16,19,0.466666667,0.363636364,0.842105263,0.555555556,3,Charlotte,2022-03-14 00:00:00,142,38,41,14,87,52,47,22,20,16,0.597701149,0.468085106,0.8,0.724137931,121.3333333,41.66666667,28.33333333,15,88,44.33333333,40.33333333,14.33333333,23.33333333,18.33333333,0.503453665,0.342527507,0.789393939,0.584836258,121.2,44,29.2,12.8,88,43.6,40.2,15.2,24.2,18.8,0.495556362,0.371180664,0.777711599,0.581968335,119,47.8,28.5,13.7,91.3,43.1,38.6,13.6,26.3,19.2,0.473545276,0.3489752,0.731345201,0.548744965,0
2022-03-14,22101024,Final,1610612759,1610612750,2021,1610612759,139,0.536,0.846,0.371,33,36,1610612750,149,0.578,0.875,0.515,28,40,0,0,SAS,MIN,1610612759,1610612750,TRUE,139,149,0,139,36,33,15,52,97,13,35,22,26,0.536082474,0.371428571,0.846153846,0.603092784,149,40,28,15,52,90,17,33,28,32,0.577777778,0.515151515,0.875,0.672222222,2,San Antonio,2022-03-14 00:00:00,108,52,28,10,102,42,34,11,16,13,0.411764706,0.323529412,0.8125,0.465686275,105.3333333,47.33333333,22.33333333,11.66666667,90.33333333,38,31.66666667,8.666666667,26.33333333,20.66666667,0.421381886,0.270558654,0.82005814,0.468977591,110,48,24.6,12.2,90.6,41,31.6,9.2,25.8,18.8,0.454189676,0.291025421,0.75870155,0.504685874,116.7,47.1,27.8,13.1,93.8,44.2,31.6,10,24.8,18.3,0.471690166,0.316745248,0.742870303,0.525100865,1610612759,FALSE,149,139,1,149,40,28,15,52,90,17,33,28,32,0.577777778,0.515151515,0.875,0.672222222,139,36,33,15,52,97,13,35,22,26,0.536082474,0.371428571,0.846153846,0.603092784,2,Minnesota,2022-03-14 00:00:00,113,46,21,14,83,35,42,15,32,28,0.421686747,0.357142857,0.875,0.512048193,118.3333333,43.66666667,26.33333333,12.33333333,86.33333333,40.33333333,46.33333333,17.33333333,23.66666667,20.33333333,0.466832705,0.371184371,0.881410256,0.567366624,122.8,48,27.2,13.6,87.2,41.4,43.8,16,28.8,24,0.475649495,0.36425682,0.853454304,0.56774734,122.9,43.7,27.7,14.2,88.1,42.9,42.9,16.1,25.9,21,0.487228077,0.372966225,0.818544086,0.578653501,0
2022-03-14,22101025,Final,1610612744,1610612764,2021,1610612744,126,0.536,0.818,0.4,26,44,1610612764,112,0.512,0.783,0.385,28,35,1,1,GSW,WAS,1610612744,1610612764,TRUE,126,112,1,126,44,26,13,45,84,18,45,18,22,0.535714286,0.4,0.818181818,0.642857143,112,35,28,12,42,82,10,26,18,23,0.512195122,0.384615385,0.782608696,0.573170732,2,Golden State,2022-03-14 00:00:00,122,55,33,10,93,45,45,18,15,14,0.483870968,0.4,0.933333333,0.580645161,115.6666667,47.33333333,30.66666667,11,91,43.66666667,40.33333333,15,16,13.33333333,0.479801522,0.371895425,0.843162393,0.562125462,117.4,44.8,28.6,12.6,90.6,44.4,39,15.4,18,13.2,0.49015364,0.396372549,0.748460365,0.575170534,116.3,42.8,28.4,12.7,89,43.6,38.4,14.1,20.1,15,0.490671008,0.371277422,0.748558562,0.569974746,1610612744,FALSE,112,126,0,112,35,28,12,42,82,10,26,18,23,0.512195122,0.384615385,0.782608696,0.573170732,126,44,26,13,45,84,18,45,18,22,0.535714286,0.4,0.818181818,0.642857143,2,Washington,2022-03-14 00:00:00,118,35,26,14,83,39,34,14,27,26,0.469879518,0.411764706,0.962962963,0.554216867,112,41,24.33333333,12,85,39.66666667,29.33333333,11,26.66666667,21.66666667,0.466655805,0.371822803,0.82654321,0.531572402,116.6,40,28.6,11,85.2,42,31.8,12.8,24.2,19.8,0.49287994,0.400597787,0.836203704,0.568067928,116.3,40.5,27.8,13,87.1,43,30.7,13.3,20.9,17,0.492558306,0.43617619,0.823871083,0.568846235,1
2022-03-14,22101026,Final,1610612758,1610612741,2021,1610612758,112,0.476,0.923,0.4,25,45,1610612741,103,0.409,0.955,0.294,22,40,1,1,SAC,CHI,1610612758,1610612741,TRUE,112,103,1,112,45,25,15,39,82,10,25,24,26,0.475609756,0.4,0.923076923,0.536585366,103,40,22,13,36,88,10,34,21,22,0.409090909,0.294117647,0.954545455,0.465909091,2,Sacramento,2022-03-14 00:00:00,125,33,27,7,94,47,33,13,21,18,0.5,0.393939394,0.857142857,0.569148936,113.3333333,37,24.66666667,11.33333333,86.33333333,41.33333333,33,12,25,18.66666667,0.478186275,0.363543523,0.748677249,0.547681998,113.6,41,24.8,12.2,87.6,41.8,31.2,11,25,19,0.476548811,0.352626114,0.751289683,0.539585419,113.2,40.4,24.7,12.8,87.3,41.7,31.1,10.3,25.3,19.5,0.477809193,0.332462747,0.770311508,0.5370006,1610612758,FALSE,103,112,0,103,40,22,13,36,88,10,34,21,22,0.409090909,0.294117647,0.954545455,0.465909091,112,45,25,15,39,82,10,25,24,26,0.475609756,0.4,0.923076923,0.536585366,2,Chicago,2022-03-14 00:00:00,101,46,20,12,88,39,21,9,15,14,0.443181818,0.428571429,0.933333333,0.494318182,107,42.33333333,20.33333333,12,83.66666667,39.33333333,20,6.666666667,25.33333333,21.66666667,0.472591157,0.320634921,0.862759463,0.511541229,111.4,39.8,23.2,12.2,86.6,43.4,22.4,8.8,18.8,15.8,0.501736512,0.376996337,0.834538795,0.551653944,112.3,42.1,22.2,11.8,87.6,43.1,24.1,9,20.7,17.1,0.492695515,0.370311706,0.822798498,0.543486309,1
2022-03-14,22101027,Final,1610612762,1610612749,2021,1610612762,111,0.398,0.833,0.354,21,45,1610612749,117,0.465,0.862,0.387,21,42,0,0,UTA,MIL,1610612762,1610612749,TRUE,111,117,0,111,45,21,13,37,93,17,48,20,24,0.397849462,0.354166667,0.833333333,0.489247312,117,42,21,12,40,86,12,31,25,29,0.465116279,0.387096774,0.862068966,0.534883721,2,Utah,2022-03-14 00:00:00,134,44,21,9,86,48,41,16,31,22,0.558139535,0.390243902,0.709677419,0.651162791,119.6666667,50.33333333,24,11.66666667,86.33333333,42.33333333,42.33333333,15.33333333,27,19.66666667,0.492943989,0.36160304,0.725555382,0.582481889,115.6,48.8,24.2,11.8,86.2,40.6,42,16.2,24.4,18.2,0.472401022,0.382842717,0.746607739,0.56642429,113.3,47.1,23,13.8,85.8,40.5,40.4,15.1,23.3,17.2,0.473675034,0.371903509,0.740550526,0.561923591,1610612762,FALSE,117,111,1,117,42,21,12,40,86,12,31,25,29,0.465116279,0.387096774,0.862068966,0.534883721,111,45,21,13,37,93,17,48,20,24,0.397849462,0.354166667,0.833333333,0.489247312,2,Milwaukee,2022-03-14 00:00:00,109,39,27,4,92,38,44,17,23,16,0.413043478,0.386363636,0.695652174,0.505434783,125,47.33333333,28.66666667,8.333333333,95.33333333,46,39.66666667,16.33333333,22,16.66666667,0.481014493,0.40974026,0.75942029,0.566421523,125,48,27.4,10.4,92.2,45.6,36.4,14.8,25.6,19,0.494381945,0.404110285,0.747606197,0.574231179,124.6,48.8,25.6,11.1,90.2,44,37.4,14.6,28.8,22,0.488790544,0.389350235,0.766872709,0.569736363,0
2022-03-14,22101028,Final,1610612747,1610612761,2021,1610612747,103,0.391,0.759,0.31,20,43,1610612761,114,0.406,0.722,0.27,24,64,0,0,LAL,TOR,1610612747,1610612761,TRUE,103,114,0,103,43,20,13,34,87,13,42,22,29,0.390804598,0.30952381,0.75862069,0.465517241,114,64,24,12,39,96,10,37,26,36,0.40625,0.27027027,0.722222222,0.458333333,1,L.A. Lakers,2022-03-14 00:00:00,111,37,24,19,81,36,40,16,31,23,0.444444444,0.4,0.741935484,0.543209877,121,40.66666667,24.66666667,14,91,43.66666667,39.33333333,16,24.66666667,17.66666667,0.479087836,0.411530542,0.713375176,0.567353642,119.4,42.4,23.6,14.8,90.6,43.6,37,14.8,23.6,17.4,0.4808346,0.396261665,0.738584112,0.562810012,111.5,41.4,22.3,14.6,88.2,41.1,35.5,12.5,22.3,16.8,0.465625344,0.347765482,0.756391623,0.536574188,1610612747,FALSE,114,103,1,114,64,24,12,39,96,10,37,26,36,0.40625,0.27027027,0.722222222,0.458333333,103,43,20,13,34,87,13,42,22,29,0.390804598,0.30952381,0.75862069,0.465517241,2,Toronto,2022-03-14 00:00:00,127,50,28,7,102,48,31,12,25,19,0.470588235,0.387096774,0.76,0.529411765,121,48.33333333,19.66666667,10.66666667,93.66666667,43.66666667,31,12.33333333,24.66666667,21.33333333,0.466583229,0.397087814,0.864444444,0.532582395,111.2,48.8,19.6,10.2,93.6,41,30.8,11,23.4,18.2,0.438243234,0.353117553,0.771155354,0.497128938,109.7,45.8,21.5,11.3,91.9,40.8,29.6,10.3,24,17.8,0.443613437,0.338622014,0.736831058,0.499087541,0
2022-03-13,22101012,Final,1610612751,1610612752,2021,1610612751,110,0.494,0.727,0.207,30,39,1610612752,107,0.47,0.857,0.379,27,40,1,1,BKN,NYK,1610612751,1610612752,TRUE,110,107,1,110,39,30,13,44,89,6,29,16,22,0.494382022,0.206896552,0.727272727,0.528089888,107,40,27,16,39,83,11,29,18,21,0.469879518,0.379310345,0.857142857,0.536144578,3,Brooklyn,2022-03-13 00:00:00,129,45,29,11,91,51,40,18,17,9,0.56043956,0.45,0.529411765,0.659340659,127,42.66666667,28.66666667,14,87.33333333,47.33333333,34,16,22,16.33333333,0.542344383,0.46957672,0.729344151,0.634368692,119.2,39,26.2,13.4,85.8,44.6,31.6,14,21.4,16,0.519382533,0.439165387,0.739520366,0.600959712,113.9,41.1,24.3,13,88.8,41.8,32.8,12.7,23.9,17.6,0.471705797,0.385436679,0.731387324,0.543737166,1610612751,FALSE,107,110,0,107,40,27,16,39,83,11,29,18,21,0.469879518,0.379310345,0.857142857,0.536144578,110,39,30,13,44,89,6,29,16,22,0.494382022,0.206896552,0.727272727,0.528089888,2,New York,2022-03-13 00:00:00,114,54,23,16,90,38,25,10,37,28,0.422222222,0.4,0.756756757,0.477777778,117.3333333,52,20.66666667,11.33333333,88.66666667,40.33333333,33.66666667,12.33333333,31,24.33333333,0.453887739,0.36442577,0.790240834,0.522872096,116.4,52.4,20.8,11.2,88.2,40.6,31.8,12.6,30.6,22.6,0.459737921,0.397965807,0.740811167,0.530851556,112.8,49.4,21.4,12.2,88.5,39.2,35.3,12.7,29.6,21.7,0.442628064,0.363096968,0.744942019,0.514740617,1
2022-03-13,22101013,Final,1610612765,1610612746,2021,1610612765,102,0.45,0.9,0.414,23,44,1610612746,106,0.449,0.8,0.333,25,46,0,0,DET,LAC,1610612765,1610612746,TRUE,102,106,0,102,44,23,10,36,80,12,29,18,20,0.45,0.413793103,0.9,0.525,106,46,25,6,40,89,10,30,16,20,0.449438202,0.333333333,0.8,0.505617978,2,Detroit,2022-03-13 00:00:00,103,42,21,14,83,35,34,10,24,23,0.421686747,0.294117647,0.958333333,0.481927711,108,40.33333333,24.33333333,14,86,40,32.66666667,11,21.33333333,17,0.46541582,0.337530907,0.79173771,0.529359241,108.6,43,25.2,12.8,87.2,40,33,11.8,22,16.8,0.459087385,0.361978004,0.758375959,0.526506122,110.5,44.9,24.8,13,90.2,41,32.3,11.5,21.4,17,0.454537835,0.357230832,0.786591325,0.518075773,1610612765,FALSE,106,102,1,106,46,25,6,40,89,10,30,16,20,0.449438202,0.333333333,0.8,0.505617978,102,44,23,10,36,80,12,29,18,20,0.45,0.413793103,0.9,0.525,2,LA Clippers,2022-03-13 00:00:00,106,36,22,12,82,40,32,12,17,14,0.487804878,0.375,0.823529412,0.56097561,106,41.33333333,22,12.33333333,87,38.66666667,34.33333333,13.33333333,17.66666667,15.33333333,0.447547863,0.394230769,0.883205456,0.524451235,108.6,42.6,23,11.4,88.4,40,32.8,13.6,18,15,0.453206137,0.42717027,0.848711152,0.53012773,109.8,47,24.2,13.4,88.7,40.8,32.5,13,18.9,15.2,0.460578399,0.406335098,0.809604899,0.53391423,0
